2022-10-05T07:47:30.449633, 438445
2022-10-05T07:47:40.407085, 436309
2022-10-05T07:47:50.475829, 438862
2022-10-05T07:48:00.532903, 444808
2022-10-05T07:48:10.475332, 434007
2022-10-05T07:48:20.348752, 435684
2022-10-05T07:48:30.662354, 435892
2022-10-05T07:48:40.657515, 436322
2022-10-05T07:48:50.542347, 439468
2022-10-05T07:49:00.380523, 438437
2022-10-05T07:49:10.297535, 434009
2022-10-05T07:49:20.544289, 436386
2022-10-05T07:49:30.387622, 436439
2022-10-05T07:49:40.622751, 436380
2022-10-05T07:49:50.471748, 436930
2022-10-05T07:50:00.427578, 435930
2022-10-05T07:50:10.371603, 446925
2022-10-05T07:50:20.592430, 439476
2022-10-05T07:50:30.520110, 436330
2022-10-05T07:50:40.340224, 450788
2022-10-05T07:50:50.582860, 436471
2022-10-05T07:51:00.448482, 444758
2022-10-05T07:51:10.299944, 438812
2022-10-05T07:51:20.501056, 446134
2022-10-05T07:51:30.414171, 448164
2022-10-05T07:51:40.324607, 436675
2022-10-05T07:51:50.352768, 447589
2022-10-05T07:52:00.502184, 436154
2022-10-05T07:52:10.549345, 448772
2022-10-05T07:52:20.500337, 438452
2022-10-05T07:52:30.367375, 448224
2022-10-05T07:52:40.296332, 448424
2022-10-05T07:52:50.605690, 446025
2022-10-05T07:53:00.485003, 447601
2022-10-05T07:53:10.344698, 440663
2022-10-05T07:53:20.568022, 438804
2022-10-05T07:53:30.772094, 448610
2022-10-05T07:53:40.619010, 443394
2022-10-05T07:53:50.482027, 440674
2022-10-05T07:54:00.324137, 440144
2022-10-05T07:54:10.541254, 447979
2022-10-05T07:54:20.383107, 448296
2022-10-05T07:54:30.629323, 451985
2022-10-05T07:54:40.468959, 440074
2022-10-05T07:54:50.312602, 448753
2022-10-05T07:55:00.557711, 441856
2022-10-05T07:55:10.403751, 452002
2022-10-05T07:55:20.620443, 439991
2022-10-05T07:55:30.439953, 447587
2022-10-05T07:55:40.311956, 446937
2022-10-05T07:55:50.560822, 439455
2022-10-05T07:56:00.408025, 444804
2022-10-05T07:56:10.656367, 439495
2022-10-05T07:56:20.518877, 440628
2022-10-05T07:56:30.393019, 439682
2022-10-05T07:56:40.647436, 439984
2022-10-05T07:56:50.500187, 438430
2022-10-05T07:57:00.351741, 436187
2022-10-05T07:57:10.603618, 437914
2022-10-05T07:57:20.470379, 438677
2022-10-05T07:57:30.355840, 439973
2022-10-05T07:57:40.663224, 439969
2022-10-05T07:57:50.584837, 447572
2022-10-05T07:58:00.527921, 435751
2022-10-05T07:58:10.936097, 440074
2022-10-05T07:58:20.469808, 435978
2022-10-05T07:58:30.378215, 452048
2022-10-05T07:58:40.656606, 450801
2022-10-05T07:58:50.525759, 448783
2022-10-05T07:59:00.450075, 451985
2022-10-05T07:59:10.392892, 448434
2022-10-05T07:59:20.291588, 439991
2022-10-05T07:59:30.612354, 449911
2022-10-05T07:59:40.542923, 447456
2022-10-05T07:59:50.478318, 451985
2022-10-05T08:00:00.418073, 440674
2022-10-05T08:00:10.361504, 437584
2022-10-05T08:00:20.668953, 436167
2022-10-05T08:00:30.406703, 438437
2022-10-05T08:00:40.404387, 437392
2022-10-05T08:00:50.341933, 435229
2022-10-05T08:01:00.316439, 435748
2022-10-05T08:01:10.639432, 436496
2022-10-05T08:01:20.557491, 438906
2022-10-05T08:01:30.484882, 435723
2022-10-05T08:01:40.440048, 439364
2022-10-05T08:01:50.385124, 439364
2022-10-05T08:02:00.348825, 439047
2022-10-05T08:02:10.297235, 441313
2022-10-05T08:02:20.617966, 436313
2022-10-05T08:02:30.574397, 434901
2022-10-05T08:02:40.507389, 440079
2022-10-05T08:02:50.459695, 436393
2022-10-05T08:03:00.302162, 435926
2022-10-05T08:03:10.648788, 437727
2022-10-05T08:03:20.572838, 439252
2022-10-05T08:03:30.520518, 439009
2022-10-05T08:03:40.429140, 439044
2022-10-05T08:03:50.349041, 448664
2022-10-05T08:04:00.659084, 439991
2022-10-05T08:04:10.575122, 452003
2022-10-05T08:04:20.475610, 440573
2022-10-05T08:04:30.388617, 438422
2022-10-05T08:04:40.323178, 437546
2022-10-05T08:04:50.649746, 438026
2022-10-05T08:05:00.589854, 438678
2022-10-05T08:05:10.531883, 438731
2022-10-05T08:05:20.479942, 438368
2022-10-05T08:05:30.417342, 438430
2022-10-05T08:05:40.353677, 441257
2022-10-05T08:05:50.656422, 435917
2022-10-05T08:06:00.638859, 439004
2022-10-05T08:06:10.578786, 436111
2022-10-05T08:06:20.547882, 436800
2022-10-05T08:06:30.482719, 437588
2022-10-05T08:06:40.424661, 435684
2022-10-05T08:06:50.362750, 436328
2022-10-05T08:07:00.323187, 439447
2022-10-05T08:07:10.665816, 435916
2022-10-05T08:07:20.612438, 440523
2022-10-05T08:07:30.545104, 435660
2022-10-05T08:07:40.582955, 438632
2022-10-05T08:07:50.479974, 450269
2022-10-05T08:08:00.323835, 452849
2022-10-05T08:08:10.367286, 452015
2022-10-05T08:08:20.647068, 453378
2022-10-05T08:13:00.782453, 453378
2022-10-05T08:13:01.193572, 453378
2022-10-05T08:13:01.590314, 453378
2022-10-05T08:13:01.985709, 453378
2022-10-05T08:13:02.388433, 453378
2022-10-05T08:13:02.776833, 453378
2022-10-05T08:13:03.154015, 453378
2022-10-05T08:13:03.551090, 452634
2022-10-05T08:13:03.938316, 451751
2022-10-05T08:13:04.316653, 451751
2022-10-05T08:13:04.718424, 452474
2022-10-05T08:13:05.094350, 452474
2022-10-05T08:13:05.470282, 452474
2022-10-05T08:13:05.848608, 452474
2022-10-05T08:13:06.224151, 452474
2022-10-05T08:13:06.603701, 452474
2022-10-05T08:13:06.980323, 452474
2022-10-05T08:13:07.358071, 452474
2022-10-05T08:13:07.738212, 452474
2022-10-05T08:13:08.116541, 452474
2022-10-05T08:13:08.493732, 452474
2022-10-05T08:13:08.879244, 452474
2022-10-05T08:13:09.262541, 452474
2022-10-05T08:13:09.644906, 452474
2022-10-05T08:13:10.021554, 452474
2022-10-05T08:13:10.398255, 452474
2022-10-05T08:13:10.782505, 452474
2022-10-05T08:13:11.188948, 453430
2022-10-05T08:13:11.568095, 453430
2022-10-05T08:13:20.490572, 453132
2022-10-05T08:13:30.313452, 452979
2022-10-05T08:13:40.497485, 451423
2022-10-05T08:42:00.433631, 436477
2022-10-05T08:42:09.814680, 437457
2022-10-05T08:42:19.856992, 436771
2022-10-05T08:42:29.917479, 437859
2022-10-05T08:42:39.778711, 436467
2022-10-05T08:42:49.628076, 436782
2022-10-05T08:42:59.794600, 450853
2022-10-05T08:43:09.593009, 435911
2022-10-05T08:43:19.793011, 437859
2022-10-05T08:43:29.611134, 437859
2022-10-05T08:43:39.800742, 437859
2022-10-05T08:43:49.623686, 436792
2022-10-05T08:43:59.836349, 433552
2022-10-05T08:44:09.685261, 436477
2022-10-05T08:44:19.887444, 438489
2022-10-05T08:44:29.697135, 438489
2022-10-05T08:44:39.877433, 437850
2022-10-05T08:44:49.688832, 438489
2022-10-05T08:44:59.880910, 437859
2022-10-05T08:45:09.699358, 436792
2022-10-05T08:45:19.899273, 451485
2022-10-05T08:45:29.693568, 437850
2022-10-05T08:45:39.874566, 436803
2022-10-05T08:45:49.685248, 436964
2022-10-05T08:45:59.873997, 436489
2022-10-05T08:46:09.920902, 437859
2022-10-05T08:46:19.794300, 450816
2022-10-05T08:46:29.606338, 439859
2022-10-05T08:46:39.818741, 438480
2022-10-05T08:46:49.626221, 451489
2022-10-05T08:46:59.796023, 450875
2022-10-05T08:47:09.588507, 447841
2022-10-05T08:47:19.772412, 437941
2022-10-05T08:47:29.585237, 439859
2022-10-05T08:47:39.741989, 450853
2022-10-05T08:47:49.946396, 450853
2022-10-05T08:47:59.810187, 437871
2022-10-05T08:48:09.691021, 437861
2022-10-05T08:48:19.935139, 450858
2022-10-05T08:48:29.833744, 440499
2022-10-05T08:48:39.699889, 450813
2022-10-05T08:48:49.576931, 439861
2022-10-05T08:48:59.829230, 450833
2022-10-05T08:49:09.720058, 437740
2022-10-05T08:49:19.601125, 438911
2022-10-05T08:49:29.851424, 437859
2022-10-05T08:49:39.721603, 450878
2022-10-05T08:49:49.583439, 450853
2022-10-05T08:49:59.837810, 450838
2022-10-05T08:50:09.712552, 437925
2022-10-05T08:50:19.600221, 437996
2022-10-05T08:50:29.841448, 450853
2022-10-05T08:50:39.700213, 439388
2022-10-05T08:50:49.569542, 451469
2022-10-05T08:50:59.917439, 450853
2022-10-05T08:51:09.777099, 440338
2022-10-05T08:51:19.695371, 450853
2022-10-05T08:51:29.570110, 450838
2022-10-05T08:51:39.825154, 450838
2022-10-05T08:51:49.701754, 450833
2022-10-05T08:51:59.941214, 437923
2022-10-05T08:52:09.841339, 450838
2022-10-05T08:52:19.727860, 437859
2022-10-05T08:52:29.691043, 438411
2022-10-05T08:52:39.616487, 450853
2022-10-05T08:52:49.883483, 450833
2022-10-05T08:52:59.769194, 450853
2022-10-05T08:53:09.664529, 439384
2022-10-05T08:53:19.943313, 451464
2022-10-05T08:53:29.823866, 450830
2022-10-05T08:53:39.694110, 437859
2022-10-05T08:53:49.936653, 450895
2022-10-05T08:53:59.800912, 450853
2022-10-05T08:54:09.712140, 450855
2022-10-05T08:54:19.575148, 450833
2022-10-05T08:54:29.821132, 450853
2022-10-05T08:54:39.716784, 437861
2022-10-05T08:54:49.594747, 450875
2022-10-05T08:54:59.842442, 450858
2022-10-05T08:55:09.711632, 437861
2022-10-05T08:55:19.603687, 438905
2022-10-05T08:55:29.881121, 438916
2022-10-05T08:55:39.592233, 433602
2022-10-05T08:55:49.860863, 453006
2022-10-05T08:55:59.723594, 451489
2022-10-05T08:56:09.600327, 451481
2022-10-05T08:56:19.858620, 450858
2022-10-05T08:56:29.732075, 450874
2022-10-05T08:56:39.649253, 450853
2022-10-05T08:56:49.924998, 451899
2022-10-05T08:56:59.792673, 451256
2022-10-05T08:57:09.683476, 450878
2022-10-05T08:57:19.582928, 451486
2022-10-05T08:57:29.833127, 451294
2022-10-05T08:57:39.704113, 453285
2022-10-05T08:57:49.594377, 453424
2022-10-05T08:57:59.837483, 453441
2022-10-05T08:58:09.680940, 451882
2022-10-05T08:58:19.907068, 449404
2022-10-05T08:58:29.776054, 450853
2022-10-05T08:58:39.612293, 447827
2022-10-05T08:58:49.857943, 442830
2022-10-05T08:58:59.682518, 450833
2022-10-05T08:59:09.911365, 450853
2022-10-05T08:59:19.771045, 450858
2022-10-05T08:59:29.599289, 450858
2022-10-05T08:59:39.789070, 451273
2022-10-05T08:59:49.633725, 450858
2022-10-05T08:59:59.864084, 451469
2022-10-05T09:00:09.721003, 451489
2022-10-05T09:00:19.599814, 450869
2022-10-05T09:00:29.815105, 451822
2022-10-05T09:00:39.656952, 452894
2022-10-05T09:00:49.845931, 453205
2022-10-05T09:00:59.665079, 452904
2022-10-05T09:01:09.871501, 453063
2022-10-05T09:01:19.696942, 453691
2022-10-05T09:01:29.937044, 453694
2022-10-05T09:01:39.749525, 453536
2022-10-05T09:01:49.613185, 451486
2022-10-05T09:01:59.800582, 453040
2022-10-05T09:02:09.636681, 453858
2022-10-05T09:02:19.851199, 453830
2022-10-05T09:02:29.666876, 453056
2022-10-05T09:02:39.888147, 453592
2022-10-05T09:02:49.728348, 453063
2022-10-05T09:02:59.613400, 451866
2022-10-05T09:03:09.902049, 452908
2022-10-05T09:03:19.802485, 449034
2022-10-05T09:03:29.738895, 451662
2022-10-05T09:03:39.647095, 453379
2022-10-05T09:03:49.574348, 453054
2022-10-05T09:03:59.947921, 452897
2022-10-05T09:04:09.889963, 453211
2022-10-05T09:04:19.835250, 451822
2022-10-05T09:04:29.738878, 450921
2022-10-05T09:04:39.628740, 452904
2022-10-05T09:04:49.898442, 452771
2022-10-05T09:04:59.933980, 452758
2022-10-05T09:05:09.890873, 434374
2022-10-05T09:05:19.803481, 450308
2022-10-05T09:05:29.731663, 450601
2022-10-05T09:05:39.635392, 450107
2022-10-05T09:05:49.932006, 449755
2022-10-05T09:05:59.890049, 449773
2022-10-05T09:06:09.810527, 450407
2022-10-05T09:06:19.775271, 450598
2022-10-05T09:06:29.696507, 451234
2022-10-05T09:06:39.572817, 449792
2022-10-05T09:06:49.882356, 449958
2022-10-05T09:06:59.810823, 450940
2022-10-05T09:07:09.747241, 452733
2022-10-05T09:07:19.658200, 449773
2022-10-05T09:07:29.569622, 453522
2022-10-05T09:07:39.865251, 449751
2022-10-05T09:07:49.768373, 453052
2022-10-05T09:07:59.678968, 451257
2022-10-05T09:08:09.585989, 449637
2022-10-05T09:08:19.905547, 449754
2022-10-05T09:08:29.813537, 450305
2022-10-05T09:08:39.710537, 450370
2022-10-05T09:08:49.591656, 449773
2022-10-05T09:08:59.865907, 449774
2022-10-05T09:09:09.786906, 450303
2022-10-05T09:09:19.693961, 449791
2022-10-05T09:09:29.649655, 453529
2022-10-05T09:09:39.575542, 453352
2022-10-05T09:09:49.581519, 451261
2022-10-05T09:09:59.869794, 450304
2022-10-05T09:10:09.767289, 450722
2022-10-05T09:10:19.682715, 450656
2022-10-05T09:10:29.585216, 450304
2022-10-05T09:10:39.866308, 448199
2022-10-05T09:10:49.774832, 449759
2022-10-05T09:10:59.687352, 449792
2022-10-05T09:11:09.619894, 449696
2022-10-05T09:11:19.932260, 451261
2022-10-05T09:11:29.816494, 449079
2022-10-05T09:11:39.719454, 453203
2022-10-05T09:11:49.625928, 450327
2022-10-05T09:11:59.923077, 450272
2022-10-05T09:12:09.821439, 453189
2022-10-05T09:12:19.742613, 451219
2022-10-05T09:12:29.660985, 449773
2022-10-05T09:12:39.590089, 450308
2022-10-05T09:12:49.924848, 449774
2022-10-05T09:12:59.817955, 449755
2022-10-05T09:13:09.724900, 450330
2022-10-05T09:13:19.639454, 449792
2022-10-05T09:13:29.892981, 449734
2022-10-05T09:13:39.781104, 449755
2022-10-05T09:13:49.653723, 449773
2022-10-05T09:13:59.878824, 450308
2022-10-05T09:14:09.773266, 450268
2022-10-05T09:14:19.669946, 450308
2022-10-05T09:14:29.771465, 452736
2022-10-05T09:14:39.654363, 450407
2022-10-05T09:14:49.948923, 449740
2022-10-05T09:14:59.806324, 449777
2022-10-05T09:15:09.718459, 451197
2022-10-05T09:15:19.626102, 450920
2022-10-05T09:15:29.879263, 452440
2022-10-05T09:15:39.755921, 450327
2022-10-05T09:15:49.602665, 450291
2022-10-05T09:15:59.837735, 451235
2022-10-05T09:16:09.716194, 452873
2022-10-05T09:16:19.629210, 449770
2022-10-05T09:16:29.837417, 453315
2022-10-05T09:16:39.717850, 449092
2022-10-05T09:16:49.612014, 435336
2022-10-05T09:16:59.854901, 448187
2022-10-05T09:17:09.749744, 450384
2022-10-05T09:17:19.656137, 449092
2022-10-05T09:17:29.936757, 446555
2022-10-05T09:17:39.818633, 449734
2022-10-05T09:17:49.692077, 438341
2022-10-05T09:17:59.598486, 448199
2022-10-05T09:18:09.868226, 449751
2022-10-05T09:18:19.762068, 449751
2022-10-05T09:18:29.704908, 449736
2022-10-05T09:18:39.604363, 439734
2022-10-05T09:18:49.905416, 450369
2022-10-05T09:18:59.821741, 450374
2022-10-05T09:19:09.674709, 448342
2022-10-05T09:19:19.747905, 449773
2022-10-05T09:19:29.635817, 431491
2022-10-05T09:19:39.881503, 450323
2022-10-05T09:19:49.748376, 449751
2022-10-05T09:19:59.653639, 450304
2022-10-05T09:20:09.903669, 450304
2022-10-05T09:20:19.777145, 446539
2022-10-05T09:20:29.643911, 449773
2022-10-05T09:20:39.923574, 450304
2022-10-05T09:20:49.811957, 446530
2022-10-05T09:20:59.723785, 450959
2022-10-05T09:21:09.620562, 449755
2022-10-05T09:21:19.875905, 448184
2022-10-05T09:21:29.740826, 448227
2022-10-05T09:21:39.592631, 450224
2022-10-05T09:21:49.875572, 449755
2022-10-05T09:21:59.728973, 448185
2022-10-05T09:22:09.603230, 449109
2022-10-05T09:22:19.900380, 448819
2022-10-05T09:22:29.770741, 450304
2022-10-05T09:22:39.628753, 448198
2022-10-05T09:22:49.866272, 449109
2022-10-05T09:22:59.738198, 448342
2022-10-05T09:23:09.618844, 449092
2022-10-05T09:23:19.878492, 449773
2022-10-05T09:23:29.730223, 448187
2022-10-05T09:23:39.598107, 450936
2022-10-05T09:23:49.828010, 447345
2022-10-05T09:23:59.927654, 449734
2022-10-05T09:24:09.815402, 450369
2022-10-05T09:24:19.677082, 446555
2022-10-05T09:24:29.919273, 449770
2022-10-05T09:24:39.804880, 449770
2022-10-05T09:24:49.667512, 450166
2022-10-05T09:24:59.907364, 450326
2022-10-05T09:25:09.769702, 449755
2022-10-05T09:25:19.656238, 450304
2022-10-05T09:25:29.939873, 449026
2022-10-05T09:25:39.804576, 450288
2022-10-05T09:25:49.665886, 448352
2022-10-05T09:25:59.900078, 446555
2022-10-05T09:26:09.776361, 448834
2022-10-05T09:26:19.670809, 450303
2022-10-05T09:26:29.918267, 448079
2022-10-05T09:26:39.791428, 449726
2022-10-05T09:26:49.665221, 450323
2022-10-05T09:26:59.920091, 450166
2022-10-05T09:27:09.769648, 450308
2022-10-05T09:27:19.637098, 450327
2022-10-05T09:27:29.884129, 450291
2022-10-05T09:27:39.723455, 453975
2022-10-05T09:27:49.938706, 450323
2022-10-05T09:27:59.793038, 450342
2022-10-05T09:28:09.654179, 453972
2022-10-05T09:28:19.893502, 450327
2022-10-05T09:28:29.742170, 453522
2022-10-05T09:28:39.764913, 451850
2022-10-05T09:28:49.613945, 448954
2022-10-05T09:28:59.868055, 450882
2022-10-05T09:29:09.722071, 451666
2022-10-05T09:29:19.631589, 450246
2022-10-05T09:29:29.861125, 448128
2022-10-05T09:29:39.741487, 449665
2022-10-05T09:29:49.609700, 450209
2022-10-05T09:29:59.804195, 449448
2022-10-05T09:30:09.647756, 449618
2022-10-05T09:30:19.864572, 448731
2022-10-05T09:30:29.731172, 449437
2022-10-05T09:30:39.596023, 450157
2022-10-05T09:30:49.830775, 449576
2022-10-05T09:30:59.707052, 448638
2022-10-05T09:31:09.943975, 451159
2022-10-05T09:31:19.825197, 448113
2022-10-05T09:31:29.679954, 448113
2022-10-05T09:31:39.898381, 451036
2022-10-05T09:31:49.805818, 449614
2022-10-05T09:31:59.693164, 449609
2022-10-05T09:32:09.944278, 450246
2022-10-05T09:32:19.828650, 448128
2022-10-05T09:32:29.714806, 451036
2022-10-05T09:32:39.936148, 448729
2022-10-05T09:32:49.912016, 448113
2022-10-05T09:32:59.780974, 448550
2022-10-05T09:33:09.661636, 448128
2022-10-05T09:33:19.942904, 448113
2022-10-05T09:33:29.820510, 448712
2022-10-05T09:33:39.737673, 430073
2022-10-05T09:33:49.629788, 448276
2022-10-05T09:33:59.899665, 448896
2022-10-05T09:34:09.813766, 448289
2022-10-05T09:34:19.687674, 448015
2022-10-05T09:34:29.948353, 448139
2022-10-05T09:34:39.816519, 448718
2022-10-05T09:34:49.919343, 448897
2022-10-05T09:34:59.838635, 448295
2022-10-05T09:35:09.783587, 448031
2022-10-05T09:35:19.666681, 448110
2022-10-05T09:35:29.888432, 448304
2022-10-05T09:35:39.749469, 448731
2022-10-05T09:35:49.627959, 448099
2022-10-05T09:35:59.849159, 448095
2022-10-05T09:36:09.697444, 449609
2022-10-05T09:36:19.926693, 448515
2022-10-05T09:36:29.815757, 448031
2022-10-05T09:36:39.678550, 448938
2022-10-05T09:36:49.916698, 488712
2022-10-05T09:36:59.757071, 448018
2022-10-05T09:37:09.626564, 448700
2022-10-05T09:37:19.934410, 448291
2022-10-05T09:37:29.822857, 451954
2022-10-05T09:37:39.683555, 448018
2022-10-05T09:37:49.922029, 450744
2022-10-05T09:37:59.783181, 448926
2022-10-05T09:38:09.629462, 448320
2022-10-05T09:38:19.691117, 435768
2022-10-05T09:38:29.941180, 448113
2022-10-05T09:38:39.784948, 449800
2022-10-05T09:38:49.652886, 448098
2022-10-05T09:38:59.895943, 448292
2022-10-05T09:39:09.772678, 448098
2022-10-05T09:39:19.651703, 448095
2022-10-05T09:39:29.866980, 449572
2022-10-05T09:39:39.716676, 448096
2022-10-05T09:39:49.935890, 448276
2022-10-05T09:39:59.787325, 448272
2022-10-05T09:40:09.641313, 448729
2022-10-05T09:40:19.865628, 448081
2022-10-05T09:40:29.694515, 450237
2022-10-05T09:40:39.938200, 449594
2022-10-05T09:40:49.877110, 448097
2022-10-05T09:40:59.787673, 448713
2022-10-05T09:41:09.668429, 448081
2022-10-05T09:41:19.945369, 447988
2022-10-05T09:41:29.805182, 447999
2022-10-05T09:41:39.672454, 448108
2022-10-05T09:41:49.917367, 448113
2022-10-05T09:41:59.810675, 448291
2022-10-05T09:42:09.663622, 448289
2022-10-05T09:42:19.906942, 447958
2022-10-05T09:42:29.761063, 448123
2022-10-05T09:42:39.612993, 448760
2022-10-05T09:42:49.870233, 448110
2022-10-05T09:42:59.752731, 448291
2022-10-05T09:43:09.877320, 448295
2022-10-05T09:43:19.809552, 431928
2022-10-05T09:43:29.764948, 447799
2022-10-05T09:43:39.655476, 449741
2022-10-05T09:43:49.945043, 448719
2022-10-05T09:43:59.845998, 448736
2022-10-05T09:44:09.732906, 448735
2022-10-05T09:44:19.584194, 447751
2022-10-05T09:44:29.814999, 446525
2022-10-05T09:44:39.693984, 446518
2022-10-05T09:44:49.942052, 449220
2022-10-05T09:44:59.801879, 451355
2022-10-05T09:45:09.651250, 449223
2022-10-05T09:45:19.893387, 446686
2022-10-05T09:45:29.746443, 449086
2022-10-05T09:45:39.588956, 447494
2022-10-05T09:45:49.840847, 446657
2022-10-05T09:45:59.708410, 446659
2022-10-05T09:46:09.943445, 446581
2022-10-05T09:46:19.803939, 446720
2022-10-05T09:46:29.641233, 446583
2022-10-05T09:46:39.878179, 446617
2022-10-05T09:46:49.735764, 446897
2022-10-05T09:46:59.583921, 450709
2022-10-05T09:47:09.817622, 446586
2022-10-05T09:47:19.680212, 446567
2022-10-05T09:47:29.897030, 446584
2022-10-05T09:47:39.759416, 446627
2022-10-05T09:47:49.644790, 450732
2022-10-05T09:47:59.875197, 446581
2022-10-05T09:48:09.719686, 447522
2022-10-05T09:48:19.940642, 448094
2022-10-05T09:48:29.835054, 446910
2022-10-05T09:48:39.712001, 446534
2022-10-05T09:48:49.942854, 446812
2022-10-05T09:48:59.895054, 447889
2022-10-05T09:49:09.770830, 446507
2022-10-05T09:49:19.621749, 450290
2022-10-05T09:49:29.843266, 450321
2022-10-05T09:49:39.685468, 449784
2022-10-05T09:49:49.900756, 446793
2022-10-05T09:49:59.750267, 446977
2022-10-05T09:50:09.608736, 448446
2022-10-05T09:50:19.860817, 449347
2022-10-05T09:50:29.717554, 429862
2022-10-05T09:50:39.632651, 446513
2022-10-05T09:50:49.916878, 429854
2022-10-05T09:50:59.806920, 429862
2022-10-05T09:51:09.689166, 429880
2022-10-05T09:51:19.943516, 429850
2022-10-05T09:51:29.807343, 429519
2022-10-05T09:51:39.691555, 432479
2022-10-05T09:51:49.600369, 429835
2022-10-05T09:51:59.886019, 432963
2022-10-05T09:52:09.743686, 429840
2022-10-05T09:52:19.643216, 429854
2022-10-05T09:52:29.888982, 432043
2022-10-05T09:52:39.772341, 430099
2022-10-05T09:52:50.283575, 429854
2022-10-05T09:52:59.755931, 446650
2022-10-05T09:53:09.622666, 446559
2022-10-05T09:53:19.871120, 450167
2022-10-05T09:53:29.749878, 446937
2022-10-05T09:53:39.595452, 450137
2022-10-05T09:53:49.852161, 450791
2022-10-05T09:53:59.697508, 449786
2022-10-05T09:54:09.594334, 450145
2022-10-05T09:54:19.887750, 451075
2022-10-05T09:54:29.746534, 450251
2022-10-05T09:54:39.590251, 450410
2022-10-05T09:54:49.842446, 449356
2022-10-05T09:54:59.694136, 447033
2022-10-05T09:55:09.923316, 451876
2022-10-05T09:55:19.778944, 451253
2022-10-05T09:55:29.615504, 449614
2022-10-05T09:55:39.838622, 450557
2022-10-05T09:55:49.682808, 450094
2022-10-05T09:55:59.928054, 446360
2022-10-05T09:56:09.812557, 450419
2022-10-05T09:56:19.706990, 449775
2022-10-05T09:56:29.936255, 449224
2022-10-05T09:56:39.788513, 450416
2022-10-05T09:56:49.647552, 449645
